,Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label,time_tz_corr,time,weekdays_tz_corr,weekdays,seconds,zero_sec
10353,10353,"Fri, 28 Sep 2018 10:59:36 +0530",airvistara,com,0,0,multipart/alternative,12,41,1,0,60,22169,3,19776,39576,4,4,39576,0
10354,10354,"Fri, 12 Jan 2018 09:10:39 +0100",reply,ebay.in,0,0,multipart/alternative,5,85,0,0,108,38803,3,29439,33039,4,4,33039,0
10355,10355,"Mon, 28 Sep 2015 17:47:04 +0000",coursera,org,0,0,multipart/alternative,14,84,1,0,27,59915,0,64024,64024,0,0,64024,0
10356,10356,"Tue, 5 Jul 2016 18:32:33 +0000",usebackpack,com,0,0,text/html,4,13,0,0,33,28037,0,66753,66753,1,1,66753,0
10357,10357,"Fri, 26 Jan 2018 01:24:55 +0000 (UTC)",flipkartletters,com,0,0,text/html,24,61,0,0,116,44258,3,5095,5095,4,4,5095,0
10358,10358,"Wed, 5 Dec 2018 13:36:33 +0000",centralesupelec,fr,0,0,text/html,0,17,0,0,52,16753,2,48993,48993,2,2,48993,0
10359,10359,"Sat, 15 Aug 2015 18:51:00 +0000",youtube,com,0,0,multipart/alternative,16,67,0,0,93,50952,1,67860,67860,5,5,67860,1
10360,10360,"Sat, 05 Mar 2016 06:19:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27406,0,22784,22784,5,5,22784,0
10361,10361,"Fri, 30 Nov 2018 14:14:59 +0000 (GMT)",email,apple.com,0,0,multipart/alternative,9,40,0,0,24,33251,0,51299,51299,4,4,51299,0
10362,10362,"Thu, 1 Dec 2016 17:15:01 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,24,0,0,39,27004,1,62101,62101,3,3,62101,0
10363,10363,"Mon, 28 Nov 2016 22:02:43 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,0,1,29,3393,2,59563,79363,0,0,79363,0
10364,10364,"Mon, 21 Oct 2019 08:34:06 +0530",mail,kotak.in,0,0,multipart/alternative,14,36,1,0,91,22620,3,11046,30846,0,0,30846,0
10365,10365,"Sat, 20 Feb 2016 03:57:31 -0800 (PST)",quora,com,0,0,multipart/alternative,1,103,1,0,64,84589,1,43051,14251,5,5,14251,0
10366,10366,"Fri, 5 Feb 2016 14:10:37 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,19,1749,2,31237,51037,4,4,51037,0
10367,10367,"Mon, 18 Sep 2017 20:20:46 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,15,0,0,60,13304,0,12046,73246,1,0,73246,0
10368,10368,"Fri, 23 Feb 2018 15:57:03 -0800",google,com,0,0,multipart/alternative,4,17,1,0,70,13359,0,86223,57423,4,4,57423,0
10369,10369,"Sat, 14 Oct 2017 07:15:37 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,41,0,0,29,30110,1,26137,26137,5,5,26137,0
10370,10370,"Wed, 24 Aug 2016 21:48:17 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,11,406,2,58697,78497,2,2,78497,0
10371,10371,"Tue, 22 Aug 2017 20:58:28 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,29,193,2,55708,75508,1,1,75508,0
10372,10372,"Thu, 19 Jan 2017 16:03:08 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,73,441193,2,37988,57788,3,3,57788,0
10373,10373,"Sat, 22 Oct 2016 08:40:58 +0000",twitter,com,0,0,multipart/alternative,33,205,0,1,59,106237,1,31258,31258,5,5,31258,0
10374,10374,"Thu, 18 Oct 2018 13:25:45 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,4,25,0,1,60,24850,1,48345,48345,3,3,48345,0
10375,10375,"Thu, 09 Aug 2018 09:36:43 +0000",ticket-airfrance,com,0,0,multipart/mixed,32,109,1,0,125,321093,0,34603,34603,3,3,34603,0
10376,10376,"Tue, 12 Feb 2019 23:35:04 +0000 (UTC)",datacamp,com,0,0,multipart/alternative,0,10,1,0,24,12498,3,84904,84904,1,1,84904,0
10377,10377,"Tue, 14 Nov 2017 13:29:09 -0500 (EST)",edx,org,0,0,multipart/alternative,24,80,0,0,72,86742,3,66549,48549,1,1,48549,0
10378,10378,2 Oct 2017 19:00:36 +0530,,,0,0,multipart/mixed,1,9,1,0,48,725898,0,48636,68436,0,0,68436,0
10379,10379,"Fri, 07 Apr 2017 14:56:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,33961,53761,4,4,53761,0
10380,10380,"Mon, 16 Jul 2018 16:07:54 -0500 (CDT)",connect,digitalglobe.com,0,0,multipart/alternative,8,27,0,1,97,36510,3,76074,58074,0,0,58074,0
10381,10381,"Mon, 20 Nov 2017 09:41:12 -0600",send,grammarly.com,0,0,multipart/alternative,35,117,0,0,27,157200,3,56472,34872,0,0,34872,0
10382,10382,"Fri, 5 May 2017 11:59:47 +0000",usebackpack,com,0,0,text/html,3,17,0,0,38,25313,0,43187,43187,4,4,43187,0
10383,10383,"Mon, 29 Jan 2018 15:45:26 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,36,0,0,45,24530,1,56726,56726,0,0,56726,0
10384,10384,"Thu, 27 Apr 2017 16:54:04 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,58,615,2,41044,60844,3,3,60844,0
10385,10385,"Sun, 07 Apr 2019 03:28:02 -0700",google,com,0,0,text/html,4,20,0,0,36,6625,0,37682,12482,6,6,12482,0
10386,10386,"Tue, 22 Oct 2019 03:45:50 +0000",amazon,in,0,0,multipart/alternative,24,146,1,0,52,66398,3,13550,13550,1,1,13550,0
10387,10387,"Wed, 19 Sep 2018 11:20:09 +0530 (IST)",indiatimes,com,0,0,text/html,0,15,1,0,46,13294,3,21009,40809,2,2,40809,0
10388,10388,"Tue, 13 Nov 2018 11:08:23 +0000",centralesupelec,fr,0,0,multipart/mixed,2,79,1,0,255,7144227,2,40103,40103,1,1,40103,0
10389,10389,"Fri, 24 Nov 2017 11:59:40 -0800 (PST)",quora,com,0,0,multipart/alternative,10,16,0,0,60,14352,0,71980,43180,4,4,43180,0
10390,10390,"Wed, 27 Sep 2017 11:00:16 +0530",iiitd,ac.in,0,0,multipart/alternative,2,10,1,0,37,7661,2,19816,39616,2,2,39616,0
10391,10391,"Fri, 1 Sep 2017 20:05:25 +0000",topcoder,com,0,0,multipart/alternative,17,78,0,1,133,122827,3,72325,72325,4,4,72325,0
10392,10392,"Fri, 23 Feb 2018 09:40:35 -0600",emails,evernote.com,0,0,multipart/alternative,1,26,1,0,47,22225,3,56435,34835,4,4,34835,0
10393,10393,"Thu, 15 Mar 2018 11:39:50 +0100",reply,ebay.in,0,0,multipart/alternative,35,136,0,0,43,91449,3,38390,41990,3,3,41990,0
10394,10394,"Sun, 30 Oct 2016 19:25:01 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,0,0,30,3047,2,50101,69901,6,6,69901,0
10395,10395,"Fri, 20 Oct 2017 19:41:33 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,43,127175,2,51093,70893,4,4,70893,0
10396,10396,"Mon, 05 Nov 2018 16:10:39 +0530",mails,travel-makemytrip.com,0,0,multipart/alternative,15,42,0,0,56,15532,3,38439,58239,0,0,58239,0
10397,10397,"Fri, 07 Apr 2017 04:38:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,83280,16680,3,4,16680,1
10398,10398,"Tue, 8 Aug 2017 02:16:30 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,70,0,0,54,73418,1,8190,8190,1,1,8190,0
10399,10399,"Fri, 17 Jul 2015 02:26:06 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26867,0,8766,8766,4,4,8766,0
10400,10400,"Fri, 3 Mar 2017 11:19:51 +0000",,,0,0,multipart/alternative,4,44,0,0,60,13960,0,40791,40791,4,4,40791,0
10401,10401,"Thu, 17 Jan 2019 14:38:05 -0800",github,com,0,0,text/plain,0,3,0,0,66,944,0,81485,52685,3,3,52685,0
10402,10402,"Sat, 18 Aug 2018 00:10:53 +0000",amazon,in,0,0,multipart/alternative,22,182,0,0,35,82285,3,653,653,5,5,653,0
10403,10403,"Tue, 19 May 2015 14:54:46 +0530",,,0,0,multipart/alternative,2,3,0,0,73,3605,0,33886,53686,1,1,53686,0
10404,10404,"Mon, 10 Oct 2016 13:15:00 +0000",academia-mail,com,0,0,multipart/alternative,4,19,0,0,31,35775,1,47700,47700,0,0,47700,1
10405,10405,"Mon, 15 Oct 2018 18:23:28 +0530",marketing,goindigo.in,0,0,multipart/alternative,9,49,1,0,41,37712,3,46408,66208,0,0,66208,0
10406,10406,"Thu, 10 Jan 2019 08:32:35 +0000 (UTC)",medium,com,0,0,multipart/alternative,24,231,1,0,173,102504,0,30755,30755,3,3,30755,0
10407,10407,"Tue, 06 Feb 2018 16:51:11 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,4,27,0,0,38,42882,0,60671,60671,1,1,60671,0
10408,10408,"Sun, 21 Aug 2016 09:54:14 +0000",twitter,com,0,0,multipart/alternative,32,179,0,1,74,101363,1,35654,35654,6,6,35654,0
10409,10409,"Sat, 11 Aug 2018 21:28:31 +0000",amazon,in,0,0,multipart/alternative,0,0,0,0,44,972,0,77311,77311,5,5,77311,0
10410,10410,"Sun, 15 Jul 2018 11:08:46 +0000",slack,com,0,0,multipart/alternative,4,32,0,0,114,16555,0,40126,40126,6,6,40126,0
10411,10411,"Sun, 26 Jun 2016 10:46:23 +0000",udacity,com,0,0,text/html,8,31,0,1,37,45850,0,38783,38783,6,6,38783,0
10412,10412,"Sat, 26 May 2018 19:26:31 +0000",repositoryhosting,com,0,0,multipart/alternative,0,7,0,0,43,16712,0,69991,69991,5,5,69991,0
10413,10413,"Fri, 29 Jun 2018 14:47:27 +0000 (UTC)",udacity,com,0,0,multipart/alternative,10,37,0,0,45,57786,3,53247,53247,4,4,53247,0
10414,10414,"Thu, 21 Dec 2017 12:02:32 +0200",cloudns,net,0,0,text/html,3,7,0,0,80,2711,0,36152,43352,3,3,43352,0
10415,10415,"Fri, 07 Apr 2017 15:28:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,35880,55680,4,4,55680,1
10416,10416,"Mon, 4 Nov 2019 05:45:36 +0000",amazon,com,0,0,multipart/alternative,6,52,1,1,58,36764,0,20736,20736,0,0,20736,0
10417,10417,"Fri, 29 Apr 2016 19:59:42 +0530",iiitd,ac.in,6,0,multipart/alternative,0,41,1,1,45,57490,2,52182,71982,4,4,71982,0
10418,10418,"Wed, 5 Oct 2016 12:50:01 +0000",amazon,in,0,0,multipart/alternative,6,59,0,0,99,27598,0,46201,46201,2,2,46201,0
10419,10419,"Fri, 12 May 2017 16:40:22 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,44,946,2,40222,60022,4,4,60022,0
10420,10420,"Fri, 09 Jun 2017 10:29:33 +0000",flipkart,com,0,0,text/html,5,32,0,0,63,21445,0,37773,37773,4,4,37773,0
10421,10421,"Tue, 14 Aug 2018 16:36:21 +0000",quora,com,0,0,multipart/alternative,18,104,0,1,75,102595,1,59781,59781,1,1,59781,0
10422,10422,"Mon, 09 Jul 2018 16:19:48 +0000 (UTC)",github,com,1,0,multipart/alternative,3,18,0,0,50,3314,2,58788,58788,0,0,58788,0
10423,10423,"Sat, 31 Dec 2016 11:56:37 +0000",usebackpack,com,0,0,text/html,4,14,0,0,87,24710,0,42997,42997,5,5,42997,0
10424,10424,"Mon, 09 Apr 2018 03:20:16 +0800",crazydomains,in,0,0,multipart/alternative,6,21,0,0,23,32880,0,69616,12016,6,0,12016,0
10425,10425,"Thu, 11 Apr 2019 03:48:52 +0000",amazon,in,0,0,multipart/alternative,19,130,1,0,37,57658,3,13732,13732,3,3,13732,0
10426,10426,"Fri, 8 Jun 2018 17:26:07 +0000",topcoder,com,0,0,multipart/alternative,10,68,1,1,51,79024,0,62767,62767,4,4,62767,0
10427,10427,"Tue, 19 Jun 2018 16:53:06 -0500 (CDT)",getpostman,com,0,0,multipart/alternative,10,38,0,0,32,35706,0,78786,60786,1,1,60786,0
10428,10428,"Mon, 4 Apr 2016 08:12:28 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,14,72,0,0,41,52444,1,29548,29548,0,0,29548,0
10429,10429,"Mon, 15 Jan 2018 11:41:04 +0000",redwolf,in,0,0,multipart/alternative,5,22,0,0,35,6230,3,42064,42064,0,0,42064,0
10430,10430,"Wed, 25 Jul 2018 18:55:18 +0000",airtable,com,0,0,multipart/alternative,1,10,0,0,114,11919,0,68118,68118,2,2,68118,0
10431,10431,"Mon, 6 Mar 2017 10:47:06 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,44,134430,2,19026,38826,0,0,38826,0
10432,10432,"Tue, 11 Apr 2017 08:52:28 +0000",twitter,com,0,0,multipart/alternative,25,202,1,1,67,99451,1,31948,31948,1,1,31948,0
10433,10433,"Wed, 28 Oct 2015 11:55:49 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,3,28,0,0,36,15284,1,42949,42949,2,2,42949,0
10434,10434,15 Sep 2015 09:22:32 +0530,cocubes,com,0,0,multipart/alternative,0,5,1,0,43,8126,0,13952,33752,1,1,33752,0
10435,10435,"Thu, 14 Apr 2016 15:46:43 +0000",amazon,in,0,0,multipart/alternative,16,119,0,0,73,60168,0,56803,56803,3,3,56803,0
10436,10436,"Thu, 18 Oct 2018 17:22:13 +0000",centralesupelec,fr,0,0,text/html,0,1,1,0,91,3107,2,62533,62533,3,3,62533,0
10437,10437,"Wed, 08 May 2019 14:23:48 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,4,12,0,0,42,28545,0,51828,51828,2,2,51828,0
10438,10438,"Thu, 16 Feb 2017 08:03:46 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,78,682897,2,9226,29026,3,3,29026,0
10439,10439,"Fri, 07 Apr 2017 15:08:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,34681,54481,4,4,54481,0
10440,10440,"Wed, 06 Jan 2016 15:25:10 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,38,27483,0,55510,55510,2,2,55510,0
10441,10441,"Mon,  3 Sep 2018 19:36:17 +0000 (UTC)",esa,int,0,0,text/html,0,2,1,0,75,907,0,70577,70577,0,0,70577,0
10442,10442,"Mon, 25 Sep 2017 08:54:25 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,11,61,0,0,51,57579,1,32065,32065,0,0,32065,0
10443,10443,"Sun, 15 Oct 2017 03:46:37 +0000 (UTC)",phonepe,com,0,0,text/html,10,27,0,0,64,21944,3,13597,13597,6,6,13597,0
10444,10444,"Wed, 5 Oct 2016 02:00:20 +0000",dropboxmail,com,1,0,multipart/alternative,4,19,1,0,54,9524,0,7220,7220,2,2,7220,0
10445,10445,"Tue, 16 Jan 2018 01:17:20 +0530 (IST)",,,0,0,text/html,0,6,1,0,74,16594,0,71240,4640,0,1,4640,0
10446,10446,"Tue,  9 Feb 2016 07:34:00 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,18,113,0,1,30,53923,1,27240,27240,1,1,27240,1
10447,10447,"Thu, 18 Jul 2019 19:17:35 +0000 (UTC)",angel,co,0,0,multipart/alternative,3,54,1,0,21,36730,3,69455,69455,3,3,69455,0
10448,10448,"Tue, 03 Apr 2018 05:49:26 +0000 (UTC)",shriramgi,in,0,0,multipart/mixed,0,2,1,0,55,642645,0,20966,20966,1,1,20966,0
10449,10449,"Fri, 3 Aug 2018 08:14:03 +0200 (CEST)",mailer,bookmyshow.com,0,0,text/html,14,32,0,0,34,15920,0,22443,29643,4,4,29643,0
10450,10450,"Sat, 12 Oct 2019 14:54:41 +0000",amazon,in,0,0,multipart/alternative,29,185,1,0,68,84774,3,53681,53681,5,5,53681,0
10451,10451,"Wed, 13 Dec 2017 15:03:27 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24,409,2,34407,54207,2,2,54207,0
10452,10452,"Fri, 1 Dec 2017 20:26:28 +0000",topcoder,com,0,0,multipart/alternative,19,66,1,1,124,123188,3,73588,73588,4,4,73588,0
10453,10453,"Fri, 27 Sep 2019 00:06:34 +0000",amazon,in,0,0,multipart/alternative,13,277,1,0,31,162201,3,394,394,4,4,394,0
10454,10454,"Mon, 10 Aug 2015 19:58:02 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,63,27091,0,71882,71882,0,0,71882,0
10455,10455,"Sun, 16 Oct 2016 08:59:58 +0000",twitter,com,0,0,multipart/alternative,32,199,0,0,67,97244,1,32398,32398,6,6,32398,0
10456,10456,"Mon,  9 Jan 2017 05:27:47 -0600 (CST)",indeed,com,0,0,multipart/alternative,2,12,0,0,31,12900,0,41267,19667,0,0,19667,0
10457,10457,"Mon, 27 Mar 2017 05:02:52 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27,21095,0,18172,18172,0,0,18172,0
10458,10458,"Mon, 23 Oct 2017 17:36:14 +0000",topcoder,com,0,0,multipart/alternative,5,42,0,0,148,64632,0,63374,63374,0,0,63374,0
10459,10459,28 Jun 2017 12:03:17 +0530,,,2,0,multipart/mixed,0,1,1,0,54,88827,0,23597,43397,2,2,43397,0
10460,10460,"Thu, 19 Jan 2017 09:34:55 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,1,20,18192,2,14695,34495,3,3,34495,0
10461,10461,"Sat, 8 Aug 2015 19:21:26 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,25,0,0,45,21851,1,69686,69686,5,5,69686,0
10462,10462,"Sun, 09 Apr 2017 03:43:22 +0000",flipkartletters,com,0,0,text/html,42,102,1,0,27,79355,3,13402,13402,6,6,13402,0
10463,10463,"Sat, 29 Apr 2017 15:35:48 +0530",iiitd,ac.in,0,0,text/plain,0,1,0,0,13,4083,2,36348,56148,5,5,56148,0
10464,10464,"Sun, 17 Apr 2016 11:51:04 +0530",iiitd,ac.in,2,0,multipart/alternative,1,24,1,0,48,7783,2,22864,42664,6,6,42664,0
10465,10465,"Sat, 12 Sep 2015 22:30:38 +0000",youtube,com,0,0,multipart/alternative,12,50,0,0,52,38395,1,81038,81038,5,5,81038,0
10466,10466,"Sat, 02 May 2015 09:56:16 +0000",twitter,com,0,0,multipart/alternative,17,183,0,0,74,102504,1,35776,35776,5,5,35776,0
10467,10467,"Mon, 15 May 2017 14:39:35 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,66,0,0,113,65515,1,52775,52775,0,0,52775,0
10468,10468,"Tue, 30 Oct 2018 09:47:24 -0700",email,classmates.com,0,0,text/html,8,114,0,0,61,74140,3,60444,35244,1,1,35244,0
10469,10469,"Thu, 2 Mar 2017 17:03:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,27,1,0,37,13887,2,41610,61410,3,3,61410,0
10470,10470,"Fri, 07 Apr 2017 10:16:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,17160,36960,4,4,36960,1
10471,10471,"Sat, 4 Nov 2017 09:41:35 +0100",reply,ebay.in,0,0,multipart/alternative,34,131,1,0,48,82392,3,31295,34895,5,5,34895,0
10472,10472,"Sat, 24 Jun 2017 05:17:01 +0000",topcoder,com,0,0,multipart/alternative,27,102,1,0,48,130974,3,19021,19021,5,5,19021,0
10473,10473,"Thu, 27 Apr 2017 20:34:41 -0700",youtube,com,0,0,multipart/alternative,28,125,0,1,65,86385,1,12881,74081,4,3,74081,0
10474,10474,"Wed, 28 Mar 2018 18:13:30 +0530",statebankrewardz,com,0,0,text/html,23,46,0,0,77,21603,3,45810,65610,2,2,65610,0
10475,10475,"Sun, 14 May 2017 08:09:28 +0000",truecaller,com,0,0,text/html,7,19,1,0,24,21070,3,29368,29368,6,6,29368,0
10476,10476,"Wed, 13 Dec 2017 00:20:28 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,15,4,3,1228,1228,2,2,1228,0
10477,10477,"Tue, 19 Apr 2016 11:55:37 +0530",iiitd,ac.in,6,0,multipart/alternative,1,1,1,0,142,14873,2,23137,42937,1,1,42937,0
10478,10478,"Mon, 05 Sep 2016 03:43:51 +0000",hackerrankmail,com,0,0,multipart/alternative,1,12,0,0,23,32838,0,13431,13431,0,0,13431,0
10479,10479,15 Apr 2018 17:55:22 +0530,,,0,0,text/plain,0,0,0,0,57,684,0,44722,64522,6,6,64522,0
10480,10480,"Sun, 01 May 2016 09:17:42 +0000",twitter,com,0,0,multipart/alternative,7,53,0,0,59,39401,1,33462,33462,6,6,33462,0
10481,10481,"Tue, 18 Apr 2017 12:24:04 -0700 (PDT)",plus,google.com,0,0,multipart/alternative,2,7,0,0,50,3456,1,69844,44644,1,1,44644,0
10482,10482,"Wed, 13 Jun 2018 05:36:42 -0700 (PDT)",quora,com,0,0,multipart/alternative,16,104,1,1,60,102460,1,45402,20202,2,2,20202,0
10483,10483,"Tue, 14 Feb 2017 13:57:47 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,31,193851,2,30467,50267,1,1,50267,0
10484,10484,"Tue, 26 Mar 2019 16:22:34 +0000",google,com,0,0,multipart/alternative,4,12,0,0,54,6081,0,58954,58954,1,1,58954,0
10485,10485,"Tue, 28 Aug 2018 20:59:40 +0530",iiitd,ac.in,1,0,multipart/alternative,1,8,1,0,65,6609,2,55780,75580,1,1,75580,0
10486,10486,"Mon, 14 May 2018 02:37:50 +0000 (UTC)",flipkartletters,com,0,0,text/html,40,93,1,0,88,67449,3,9470,9470,0,0,9470,0
10487,10487,"Mon, 14 Jan 2019 08:10:10 +0000 (UTC)",medium,com,0,0,multipart/alternative,31,216,1,1,177,96315,0,29410,29410,0,0,29410,0
10488,10488,"Fri, 3 Nov 2017 12:22:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,91,908,2,24750,44550,4,4,44550,0
10489,10489,"Mon, 30 Oct 2017 17:31:12 +0530",iiitd,ac.in,0,0,multipart/alternative,0,9,1,0,48,22457,2,43272,63072,0,0,63072,0
10490,10490,"Sat, 4 Feb 2017 07:16:05 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34,24677,0,26165,26165,5,5,26165,0
10491,10491,"Mon, 14 May 2018 04:42:44 +0000",,,0,0,multipart/alternative,7,61,0,0,82,24925,0,16964,16964,0,0,16964,0
10492,10492,"Thu, 20 Jul 2017 08:30:38 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,2,18,0,1,60,21479,1,30638,30638,3,3,30638,0
10493,10493,"Tue, 15 Nov 2016 07:12:14 +0000",repositoryhosting,com,0,0,multipart/alternative,0,7,0,0,30,7274,0,25934,25934,1,1,25934,0
10494,10494,"Thu, 8 Mar 2018 22:15:12 +0000",amazon,in,0,0,multipart/alternative,6,60,0,0,99,28925,0,80112,80112,3,3,80112,0
10495,10495,"Tue, 10 Jan 2017 14:23:33 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,101,526636,2,32013,51813,1,1,51813,0
10496,10496,"Wed, 22 Nov 2017 16:16:31 +0000",,,0,0,multipart/alternative,2,14,1,1,25,34682,0,58591,58591,2,2,58591,0
10497,10497,"Thu, 20 Apr 2017 08:16:14 +0000",redwolf,in,0,0,multipart/alternative,5,21,1,0,20,4938,3,29774,29774,3,3,29774,0
10498,10498,"Thu, 5 May 2016 19:08:19 +0530",iiitd,ac.in,155,0,multipart/alternative,2,14,1,0,29,31243,2,49099,68899,3,3,68899,0
10499,10499,"Sun, 7 Jan 2018 02:14:38 +0000",amazon,in,0,0,multipart/alternative,9,120,0,0,66,61678,3,8078,8078,6,6,8078,0
10500,10500,"Wed, 10 Jun 2015 17:44:10 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,8,23,1,0,45,31386,1,63850,63850,2,2,63850,0
10501,10501,"Tue, 18 Aug 2015 13:55:28 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38,27164,0,50128,50128,1,1,50128,0
10502,10502,"Wed, 19 Oct 2016 01:22:09 +0000",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,37,321,2,4929,4929,2,2,4929,0
10503,10503,"Fri, 07 Jun 2019 10:40:25 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,3,63,0,0,18,61678,3,38425,38425,4,4,38425,0
10504,10504,"Fri, 05 Jul 2019 13:16:57 -0700",google,com,0,0,text/html,20,84,0,0,40,25510,0,73017,47817,4,4,47817,0
10505,10505,"Fri, 18 Jan 2019 08:08:20 +0000 (UTC)",medium,com,0,0,multipart/alternative,33,227,1,1,153,99470,0,29300,29300,4,4,29300,0
10506,10506,"Fri, 09 Feb 2018 16:12:41 +0530",inoxmovies,com,0,0,multipart/alternative,8,30,0,0,65,6734,3,38561,58361,4,4,58361,0
10507,10507,"Mon, 19 Dec 2016 11:14:11 +0000",twitter,com,0,0,multipart/alternative,28,202,0,1,144,91900,1,40451,40451,0,0,40451,0
10508,10508,"Fri, 17 Nov 2017 02:45:13 -0800",github,com,0,0,text/plain,0,3,0,0,74,995,0,38713,9913,4,4,9913,0
10509,10509,"Sat,  3 Jun 2017 05:03:27 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,2,23,0,1,41,22095,1,18207,18207,5,5,18207,0
10510,10510,"Mon, 21 Aug 2017 12:36:26 -0000",edm,efinmail.com,0,0,multipart/alternative,1,4,0,0,56,2270,0,45386,45386,0,0,45386,0
10511,10511,"Sat, 22 Jul 2017 21:22:36 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,117,1,1,100,104670,1,15756,76956,6,5,76956,0
10512,10512,"Mon, 07 Jan 2019 08:41:05 -0800",email,nvidia.com,0,0,text/html,15,50,0,0,90,58180,0,60065,31265,0,0,31265,0
10513,10513,"Sun, 23 Oct 2016 09:43:47 +0000",twitter,com,0,0,multipart/alternative,9,54,0,0,64,41121,1,35027,35027,6,6,35027,0
10514,10514,"Fri, 11 Dec 2015 18:52:10 -0600 (CST)",topcoder,com,0,0,multipart/alternative,12,65,1,0,46,24431,0,3130,67930,5,4,67930,0
10515,10515,"Sun, 30 Apr 2017 13:56:34 +0000",usebackpack,com,0,0,text/html,4,14,0,0,38,24893,0,50194,50194,6,6,50194,0
10516,10516,21 Aug 2017 21:06:42 +0530,,,0,0,text/plain,0,0,0,0,57,536,0,56202,76002,0,0,76002,0
10517,10517,"Wed, 19 Sep 2018 20:01:54 -0500 (CDT)",awseducate,com,0,0,multipart/alternative,0,31,0,0,52,20144,3,3714,72114,3,2,72114,0
10518,10518,"Fri, 16 Oct 2015 06:49:48 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,34,29691,0,24588,24588,4,4,24588,0
10519,10519,"Fri, 13 Apr 2018 13:51:55 +0530",hasteroc,com,0,0,multipart/alternative,0,2,0,0,37,3357,0,30115,49915,4,4,49915,0
10520,10520,"Sat, 07 Jan 2017 05:19:55 +0000",impartus,com,0,0,text/html,3,9,1,0,39,3537,0,19195,19195,5,5,19195,0
10521,10521,"Fri, 06 May 2016 08:49:04 +0000",twitter,com,0,0,multipart/alternative,18,143,0,0,79,80384,1,31744,31744,4,4,31744,0
10522,10522,"Wed, 14 Oct 2015 16:44:58 +0000 (UTC)",accounts,google.com,0,0,multipart/related,0,0,0,0,33,63434,0,60298,60298,2,2,60298,0
10523,10523,"Fri, 18 Mar 2016 05:38:10 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,38,27138,0,20290,20290,4,4,20290,0
10524,10524,"Mon, 02 May 2016 08:51:33 +0000",twitter,com,0,0,multipart/alternative,8,118,0,0,82,66520,1,31893,31893,0,0,31893,0
